NEATFO|7.0.4|
41980|46475|FUTSTK|ABIRLANUVO|XX|1096122600|-1|XX|0|FUTSTK|ABIRLANUVO|XX|1099146600|-1|XX|0|167015|-8350|8350|-1670|2840|250|250|5|250|250|5|1|N
46475|41122|FUTSTK|ABIRLANUVO|XX|1099146600|-1|XX|0|FUTSTK|ABIRLANUVO|XX|1101565800|-1|XX|0|168110|-8410|8410|-1685|1685|250|250|5|250|250|5|1|N
41984|46478|FUTSTK|ACC|XX|1096122600|-1|XX|0|FUTSTK|ACC|XX|1099146600|-1|XX|0|151475|-7575|7575|-1515|2575|250|250|5|250|250|5|1|N
46478|41123|FUTSTK|ACC|XX|1099146600|-1|XX|0|FUTSTK|ACC|XX|1101565800|-1|XX|0|152495|-7625|7625|-1525|1525|250|250|5|250|250|5|1|N
42051|46479|FUTSTK|ADANIENT|XX|1096122600|-1|XX|0|FUTSTK|ADANIENT|XX|1099146600|-1|XX|0|51145|-2560|2560|-515|870|1000|1000|5|1000|1000|5|1|N
46479|41124|FUTSTK|ADANIENT|XX|1099146600|-1|XX|0|FUTSTK|ADANIENT|XX|1101565800|-1|XX|0|51480|-2575|2575|-515|515|1000|1000|5|1000|1000|5|1|N
42053|46480|FUTSTK|ADANIPORTS|XX|1096122600|-1|XX|0|FUTSTK|ADANIPORTS|XX|1099146600|-1|XX|0|29515|-1475|1475|-295|520|2000|2000|5|2000|2000|5|1|N
46480|41125|FUTSTK|ADANIPORTS|XX|1099146600|-1|XX|0|FUTSTK|ADANIPORTS|XX|1101565800|-1|XX|0|29725|-1490|1490|-300|300|2000|2000|5|2000|2000|5|1|N
42569|46483|FUTSTK|ADANIPOWER|XX|1096122600|-1|XX|0|FUTSTK|ADANIPOWER|XX|1099146600|-1|XX|0|5320|-270|270|-55|100|8000|8000|5|8000|8000|5|1|N
46483|41126|FUTSTK|ADANIPOWER|XX|1099146600|-1|XX|0|FUTSTK|ADANIPOWER|XX|1101565800|-1|XX|0|5365|-270|270|-55|55|8000|8000|5|8000|8000|5|1|N
42571|46484|FUTSTK|ALBK|XX|1096122600|-1|XX|0|FUTSTK|ALBK|XX|1099146600|-1|XX|0|12570|-630|630|-125|240|4000|4000|5|4000|4000|5|1|N
46484|41127|FUTSTK|ALBK|XX|1099146600|-1|XX|0|FUTSTK|ALBK|XX|1101565800|-1|XX|0|12680|-635|635|-130|130|4000|4000|5|4000|4000|5|1|N
42572|46485|FUTSTK|AMBUJACEM|XX|1096122600|-1|XX|0|FUTSTK|AMBUJACEM|XX|1099146600|-1|XX|0|21360|-1070|1070|-215|365|2000|2000|5|2000|2000|5|1|N
46485|41133|FUTSTK|AMBUJACEM|XX|1099146600|-1|XX|0|FUTSTK|AMBUJACEM|XX|1101565800|-1|XX|0|21505|-1075|1075|-215|215|2000|2000|5|2000|2000|5|1|N
42573|46487|FUTSTK|ANDHRABANK|XX|1096122600|-1|XX|0|FUTSTK|ANDHRABANK|XX|1099146600|-1|XX|0|8110|-405|405|-85|150|4000|4000|5|4000|4000|5|1|N
46487|41134|FUTSTK|ANDHRABANK|XX|1099146600|-1|XX|0|FUTSTK|ANDHRABANK|XX|1101565800|-1|XX|0|8175|-410|410|-85|85|4000|4000|5|4000|4000|5|1|N
42574|46488|FUTSTK|APOLLOHOSP|XX|1096122600|-1|XX|0|FUTSTK|APOLLOHOSP|XX|1099146600|-1|XX|0|115065|-5755|5755|-1155|1155|250|250|5|250|250|5|1|N
46488|41137|FUTSTK|APOLLOHOSP|XX|1099146600|-1|XX|0|FUTSTK|APOLLOHOSP|XX|1101565800|-1|XX|0|115755|-5790|5790|-1160|1160|250|250|5|250|250|5|1|N
42576|46490|FUTSTK|APOLLOTYRE|XX|1096122600|-1|XX|0|FUTSTK|APOLLOTYRE|XX|1099146600|-1|XX|0|20595|-1030|1030|-205|350|2000|2000|5|2000|2000|5|1|N
46490|41140|FUTSTK|APOLLOTYRE|XX|1099146600|-1|XX|0|FUTSTK|APOLLOTYRE|XX|1101565800|-1|XX|0|20730|-1040|1040|-210|210|2000|2000|5|2000|2000|5|1|N
42577|46494|FUTSTK|ARVIND|XX|1096122600|-1|XX|0|FUTSTK|ARVIND|XX|1099146600|-1|XX|0|32775|-1640|1640|-330|575|2000|2000|5|2000|2000|5|1|N
46494|41143|FUTSTK|ARVIND|XX|1099146600|-1|XX|0|FUTSTK|ARVIND|XX|1101565800|-1|XX|0|33010|-1655|1655|-330|330|2000|2000|5|2000|2000|5|1|N
42581|46495|FUTSTK|ASHOKLEY|XX|1096122600|-1|XX|0|FUTSTK|ASHOKLEY|XX|1099146600|-1|XX|0|4120|-210|210|-45|45|11000|11000|5|11000|11000|5|1|N
46495|41148|FUTSTK|ASHOKLEY|XX|1099146600|-1|XX|0|FUTSTK|ASHOKLEY|XX|1101565800|-1|XX|0|4145|-210|210|-45|45|11000|11000|5|11000|11000|5|1|N
42582|46496|FUTSTK|ASIANPAINT|XX|1096122600|-1|XX|0|FUTSTK|ASIANPAINT|XX|1099146600|-1|XX|0|66115|-3305|3305|-665|1260|500|500|5|500|500|5|1|N
46496|41149|FUTSTK|ASIANPAINT|XX|1099146600|-1|XX|0|FUTSTK|ASIANPAINT|XX|1101565800|-1|XX|0|66695|-3335|3335|-670|670|500|500|5|500|500|5|1|N
42584|46497|FUTSTK|AUROPHARMA|XX|1096122600|-1|XX|0|FUTSTK|AUROPHARMA|XX|1099146600|-1|XX|0|88510|-4425|4425|-885|1640|500|500|5|500|500|5|1|N
46497|41152|FUTSTK|AUROPHARMA|XX|1099146600|-1|XX|0|FUTSTK|AUROPHARMA|XX|1101565800|-1|XX|0|89255|-4465|4465|-895|895|500|500|5|500|500|5|1|N
42585|46505|FUTSTK|AXISBANK|XX|1096122600|-1|XX|0|FUTSTK|AXISBANK|XX|1099146600|-1|XX|0|40610|-2030|2030|-410|650|1250|1250|5|1250|1250|5|1|N
46505|41155|FUTSTK|AXISBANK|XX|1099146600|-1|XX|0|FUTSTK|AXISBANK|XX|1101565800|-1|XX|0|40840|-2045|2045|-410|410|1250|1250|5|1250|1250|5|1|N
42586|46507|FUTSTK|BAJAJ-AUTO|XX|1096122600|-1|XX|0|FUTSTK|BAJAJ-AUTO|XX|1099146600|-1|XX|0|240370|-12020|12020|-2405|3970|125|125|5|125|125|5|1|N
46507|41157|FUTSTK|BAJAJ-AUTO|XX|1099146600|-1|XX|0|FUTSTK|BAJAJ-AUTO|XX|1101565800|-1|XX|0|241875|-12095|12095|-2420|2420|125|125|5|125|125|5|1|N
42587|46508|FUTSTK|BANKBARODA|XX|1096122600|-1|XX|0|FUTSTK|BANKBARODA|XX|1099146600|-1|XX|0|96140|-4810|4810|-965|1635|500|500|5|500|500|5|1|N
46508|41158|FUTSTK|BANKBARODA|XX|1099146600|-1|XX|0|FUTSTK|BANKBARODA|XX|1101565800|-1|XX|0|96800|-4840|4840|-970|970|500|500|5|500|500|5|1|N
42588|46509|FUTSTK|BANKINDIA|XX|1096122600|-1|XX|0|FUTSTK|BANKINDIA|XX|1099146600|-1|XX|0|29730|-1490|1490|-300|550|1000|1000|5|1000|1000|5|1|N
46509|41161|FUTSTK|BANKINDIA|XX|1099146600|-1|XX|0|FUTSTK|BANKINDIA|XX|1101565800|-1|XX|0|29970|-1500|1500|-300|300|1000|1000|5|1000|1000|5|1|N
41578|41104|FUTIDX|BANKNIFTY|XX|1096122600|-1|XX|0|FUTIDX|BANKNIFTY|XX|1101565800|-1|XX|0|1620795|-48625|48625|-16210|16210|25|25|5|25|25|5|1|N
41578|46469|FUTIDX|BANKNIFTY|XX|1096122600|-1|XX|0|FUTIDX|BANKNIFTY|XX|1099146600|-1|XX|0|1620795|-48625|48625|-16210|16210|25|25|5|25|25|5|1|N
46469|41104|FUTIDX|BANKNIFTY|XX|1099146600|-1|XX|0|FUTIDX|BANKNIFTY|XX|1101565800|-1|XX|0|1632125|-48965|48965|-16325|16325|25|25|5|25|25|5|1|N
42589|46510|FUTSTK|BATAINDIA|XX|1096122600|-1|XX|0|FUTSTK|BATAINDIA|XX|1099146600|-1|XX|0|126900|-6345|6345|-1270|2160|250|250|5|250|250|5|1|N
46510|41162|FUTSTK|BATAINDIA|XX|1099146600|-1|XX|0|FUTSTK|BATAINDIA|XX|1101565800|-1|XX|0|127770|-6390|6390|-1280|1280|250|250|5|250|250|5|1|N
42590|46511|FUTSTK|BHARATFORG|XX|1096122600|-1|XX|0|FUTSTK|BHARATFORG|XX|1099146600|-1|XX|0|86925|-4350|4350|-870|1480|1000|1000|5|1000|1000|5|1|N
46511|41190|FUTSTK|BHARATFORG|XX|1099146600|-1|XX|0|FUTSTK|BHARATFORG|XX|1101565800|-1|XX|0|87510|-4380|4380|-875|875|1000|1000|5|1000|1000|5|1|N
42591|46512|FUTSTK|BHARTIARTL|XX|1096122600|-1|XX|0|FUTSTK|BHARTIARTL|XX|1099146600|-1|XX|0|41745|-2090|2090|-420|710|1000|1000|5|1000|1000|5|1|N
46512|41198|FUTSTK|BHARTIARTL|XX|1099146600|-1|XX|0|FUTSTK|BHARTIARTL|XX|1101565800|-1|XX|0|42025|-2105|2105|-420|420|1000|1000|5|1000|1000|5|1|N
42592|46513|FUTSTK|BHEL|XX|1096122600|-1|XX|0|FUTSTK|BHEL|XX|1099146600|-1|XX|0|22940|-1150|1150|-645|230|2000|2000|5|2000|2000|5|1|N
46513|41199|FUTSTK|BHEL|XX|1099146600|-1|XX|0|FUTSTK|BHEL|XX|1101565800|-1|XX|0|22535|-1130|1130|-225|225|2000|2000|5|2000|2000|5|1|N
42682|46514|FUTSTK|BIOCON|XX|1096122600|-1|XX|0|FUTSTK|BIOCON|XX|1099146600|-1|XX|0|50200|-2510|2510|-505|880|500|500|5|500|500|5|1|N
